ts,club_id,n
2026-09-01T03:31Z,71,16
2026-09-01T03:31Z,72,8
2026-09-01T03:31Z,73,5
2026-09-01T03:31Z,74,7
2026-09-01T03:31Z,75,6
2026-09-01T03:31Z,76,7
2026-09-01T03:31Z,77,7
2026-09-01T03:31Z,78,6
2026-09-01T03:31Z,79,18
2026-09-01T03:31Z,80,9
2026-09-01T03:31Z,81,5
2026-09-01T03:31Z,82,2
2026-09-01T03:31Z,83,6
2026-09-01T03:31Z,84,7
2026-09-01T03:31Z,85,4
2026-09-01T03:31Z,86,18
2026-09-01T03:31Z,87,3
2026-09-01T03:31Z,88,15
2026-09-01T03:31Z,89,7
2026-09-01T03:31Z,90,5
2026-09-01T03:31Z,91,6
2026-09-01T03:31Z,92,7
2026-09-01T03:31Z,93,13
2026-09-01T03:31Z,94,2
2026-09-01T03:31Z,95,5
2026-09-01T03:31Z,96,7
2026-09-01T03:31Z,97,1
2026-09-01T03:31Z,98,5
2026-09-01T03:31Z,99,6
2026-09-01T03:31Z,100,10
2026-09-01T03:31Z,101,3
2026-09-01T03:31Z,102,0
2026-09-01T03:31Z,103,0
2026-09-01T03:31Z,104,15
2026-09-01T03:31Z,105,12
2026-09-01T03:45Z,1,3
2026-09-01T03:45Z,2,30
2026-09-01T03:45Z,3,20
2026-09-01T03:45Z,4,11
2026-09-01T03:45Z,5,16
2026-09-01T03:45Z,6,9
2026-09-01T03:45Z,7,8
2026-09-01T03:45Z,8,15
2026-09-01T03:45Z,9,15
2026-09-01T03:45Z,10,10
2026-09-01T03:45Z,11,11
2026-09-01T03:45Z,12,10
2026-09-01T03:45Z,13,10
2026-09-01T03:45Z,14,4
2026-09-01T03:45Z,15,11
2026-09-01T03:45Z,16,10
2026-09-01T03:45Z,17,12
2026-09-01T03:45Z,18,14
2026-09-01T03:45Z,19,4
2026-09-01T03:45Z,20,9
2026-09-01T03:45Z,21,2
2026-09-01T03:45Z,22,3
2026-09-01T03:45Z,23,0
2026-09-01T03:45Z,24,15
2026-09-01T03:45Z,25,3
2026-09-01T03:45Z,26,5
2026-09-01T03:45Z,27,11
2026-09-01T03:45Z,28,13
2026-09-01T03:45Z,29,14
2026-09-01T03:45Z,30,10
2026-09-01T03:45Z,31,7
2026-09-01T03:45Z,32,6
2026-09-01T03:45Z,33,12
2026-09-01T03:45Z,34,18
2026-09-01T03:45Z,35,13
2026-09-01T03:45Z,36,18
2026-09-01T03:45Z,37,21
2026-09-01T03:45Z,38,0
2026-09-01T03:45Z,39,6
2026-09-01T03:45Z,40,1
2026-09-01T03:45Z,41,0
2026-09-01T03:45Z,42,2
2026-09-01T03:45Z,43,11
2026-09-01T03:45Z,44,21
2026-09-01T03:45Z,45,2
2026-09-01T03:45Z,46,6
2026-09-01T03:45Z,47,0
2026-09-01T03:45Z,48,6
2026-09-01T03:45Z,49,2
2026-09-01T03:45Z,50,6
2026-09-01T03:45Z,51,10
2026-09-01T03:45Z,52,4
2026-09-01T03:45Z,53,1
2026-09-01T03:45Z,54,8
2026-09-01T03:45Z,55,6
2026-09-01T03:45Z,56,1
2026-09-01T03:45Z,57,4
2026-09-01T03:45Z,58,3
2026-09-01T03:45Z,59,13
2026-09-01T03:45Z,60,4
2026-09-01T03:45Z,61,20
2026-09-01T03:45Z,62,5
2026-09-01T03:45Z,63,14
2026-09-01T03:45Z,64,6
2026-09-01T03:45Z,65,3
2026-09-01T03:45Z,66,0
2026-09-01T03:45Z,67,0
2026-09-01T03:45Z,68,6
2026-09-01T03:45Z,69,5
2026-09-01T03:45Z,70,6
2026-09-01T03:45Z,71,17
2026-09-01T03:45Z,72,14
2026-09-01T03:45Z,73,7
2026-09-01T03:45Z,74,8
2026-09-01T03:45Z,75,9
2026-09-01T03:45Z,76,7
2026-09-01T03:45Z,77,8
2026-09-01T03:45Z,78,14
2026-09-01T03:45Z,79,20
2026-09-01T03:45Z,80,11
2026-09-01T03:45Z,81,8
2026-09-01T03:45Z,82,2
2026-09-01T03:45Z,83,7
2026-09-01T03:45Z,84,11
2026-09-01T03:45Z,85,4
2026-09-01T03:45Z,86,16
2026-09-01T03:45Z,87,3
2026-09-01T03:45Z,88,18
2026-09-01T03:45Z,89,15
2026-09-01T03:45Z,90,7
2026-09-01T03:45Z,91,7
2026-09-01T03:45Z,92,7
2026-09-01T03:45Z,93,15
2026-09-01T03:45Z,94,2
2026-09-01T03:45Z,95,9
2026-09-01T03:45Z,96,11
2026-09-01T03:45Z,97,1
2026-09-01T03:45Z,98,6
2026-09-01T03:45Z,99,8
2026-09-01T03:45Z,100,11
2026-09-01T03:45Z,101,7
2026-09-01T03:45Z,102,0
2026-09-01T03:45Z,103,0
2026-09-01T03:45Z,104,21
2026-09-01T03:45Z,105,13
